date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
"Jan 6, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,9.2%,9.6%,10.1%
"Jan 17, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,16.9,-15.0,-23.3
"Jan 19, 2023",2:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 20, 2023",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 23, 2023",10:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 24, 2023",12:15am,EUR,French Flash Manufacturing PMI,Medium,50.8,49.6,49.2
"Jan 24, 2023",12:15am,EUR,French Flash Services PMI,Medium,49.2,49.7,49.5
"Jan 24, 2023",12:30am,EUR,German Flash Manufacturing PMI,Medium,47.0,48.0,47.1
"Jan 24, 2023",12:30am,EUR,German Flash Services PMI,Medium,50.4,49.6,49.2
"Jan 25, 2023",1:00am,EUR,German ifo Business Climate,Medium,90.2,90.2,88.6
"Feb 1, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.2%,5.1%,5.2%
"Feb 1, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,8.5%,9.0%,9.2%
"Feb 2, 2023",5:15am,EUR,Main Refinancing Rate,High,3.00%,3.00%,2.50%
"Feb 2, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"Feb 2, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Feb 13, 2023",1:00am,EUR,EU Economic Forecasts,Medium,,,
"Feb 15, 2023",9:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Feb 21, 2023",12:15am,EUR,French Flash Manufacturing PMI,Medium,47.9,51.0,50.5
"Feb 21, 2023",12:15am,EUR,French Flash Services PMI,Medium,52.8,49.7,49.4
"Feb 21, 2023",12:30am,EUR,German Flash Manufacturing PMI,Medium,46.5,48.0,47.3
"Feb 21, 2023",12:30am,EUR,German Flash Services PMI,Medium,51.3,51.0,50.7
"Feb 21, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,28.1,22.8,16.9
"Feb 22, 2023",1:00am,EUR,German ifo Business Climate,Medium,91.1,91.1,90.2
"Mar 2, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.6%,5.3%,5.3%
"Mar 2, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,8.5%,8.3%,8.6%
"Mar 8, 2023",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 16, 2023",6:15am,EUR,Main Refinancing Rate,High,3.50%,3.50%,3.00%
"Mar 16, 2023",6:15am,EUR,Monetary Policy Statement,High,,,
"Mar 16, 2023",6:45am,EUR,ECB Press Conference,High,,,
"Mar 20, 2023",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 21, 2023",3:00am,EUR,German ZEW Economic Sentiment,Medium,13.0,14.9,28.1
"Mar 21, 2023",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 22, 2023",1:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 24, 2023",1:15am,EUR,French Flash Manufacturing PMI,High,47.7,48.1,47.4
"Mar 24, 2023",1:15am,EUR,French Flash Services PMI,High,55.5,52.4,53.1
"Mar 24, 2023",1:30am,EUR,German Flash Manufacturing PMI,High,44.4,47.1,46.3
"Mar 24, 2023",1:30am,EUR,German Flash Services PMI,High,53.9,51.0,50.9
"Mar 24, 2023",2:00am,EUR,Flash Manufacturing PMI,Medium,47.1,48.9,48.5
"Mar 24, 2023",2:00am,EUR,Flash Services PMI,Medium,55.6,52.6,52.7
"Mar 24, 2023",All Day,EUR,Euro Summit,High,,,
"Mar 27, 2023",1:00am,EUR,German ifo Business Climate,Medium,93.3,91.0,91.1
"Mar 28, 2023",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 29, 2023",All Day,EUR,German Prelim CPI m/m,High,0.8%,0.7%,0.8%
"Mar 30, 2023",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.3%,3.9%,6.0%
"Mar 31, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.7%,5.7%,5.6%
"Mar 31, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,6.9%,7.1%,8.5%
"Mar 31, 2023",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 17, 2023",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 18, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,4.1,15.5,13.0
"Apr 20, 2023",5:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 21, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,45.5,47.9,47.3
"Apr 21, 2023",12:15am,EUR,French Flash Services PMI,High,56.3,53.6,53.9
"Apr 21, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,44.0,45.6,44.7
"Apr 21, 2023",12:30am,EUR,German Flash Services PMI,High,55.7,53.3,53.7
"Apr 21, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,45.5,47.9,47.3
"Apr 21, 2023",1:00am,EUR,Flash Services PMI,Medium,56.6,54.6,55.0
"May 2, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.6%,5.6%,5.7%
"May 2, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,7.0%,7.0%,6.9%
"May 4, 2023",5:15am,EUR,Main Refinancing Rate,High,3.75%,3.75%,3.50%
"May 4, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"May 4, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Apr 24, 2023",1:00am,EUR,German ifo Business Climate,Medium,93.6,93.4,93.3
"Apr 27, 2023",10:30pm,EUR,French Flash GDP q/q,Medium,0.2%,0.2%,0.0%
"Apr 27, 2023",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.6%,0.8%
"Apr 28, 2023",12:00am,EUR,Spanish Flash CPI y/y,Medium,4.1%,4.4%,3.3%
"May 11, 2023",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 16, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,-10.7,-5.4,4.1
"May 16, 2023",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 19, 2023",12:00pm,EUR,ECB President Lagarde Speaks,Medium,,,
"May 21, 2023",All Day,EUR,Greek Parliamentary Election,Medium,,,
"May 23, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,46.1,46.1,45.6
"May 23, 2023",12:15am,EUR,French Flash Services PMI,High,52.8,54.0,54.6
"May 23, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,42.9,44.9,44.5
"May 23, 2023",12:30am,EUR,German Flash Services PMI,High,57.8,55.0,56.0
"May 23, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,44.6,45.9,45.8
"May 23, 2023",1:00am,EUR,Flash Services PMI,Medium,55.9,55.4,56.2
"May 24, 2023",1:00am,EUR,German ifo Business Climate,Medium,91.7,93.0,93.4
"May 30, 2023",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.2%,3.6%,4.1%
"May 30, 2023",All Day,EUR,German Prelim CPI m/m,High,-0.1%,0.2%,0.4%
"May 31, 2023",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"Jun 1, 2023",2:00am,EUR,CPI Flash Estimate y/y,High,6.1%,6.3%,7.0%
"Jun 1, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.3%,5.5%,5.6%
"Jun 1, 2023",2:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 5, 2023",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 13, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,-8.5,-13.4,-10.7
"Jun 15, 2023",5:15am,EUR,Main Refinancing Rate,High,4.00%,4.00%,3.75%
"Jun 15, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"Jun 15, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Jun 22, 2023",11:45pm,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 23, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,45.5,45.4,45.7
"Jun 23, 2023",12:15am,EUR,French Flash Services PMI,High,48.0,52.2,52.5
"Jun 23, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,41.0,43.6,43.2
"Jun 23, 2023",12:30am,EUR,German Flash Services PMI,High,54.1,56.3,57.2
"Jun 23, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,43.6,44.8,44.8
"Jun 23, 2023",1:00am,EUR,Flash Services PMI,Medium,52.4,54.4,55.1
"Jun 26, 2023",1:00am,EUR,German ifo Business Climate,Medium,88.5,90.7,91.5
"Jun 26, 2023",10:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 27, 2023",1:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 28, 2023",6:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 28, 2023",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 28, 2023",All Day,EUR,German Prelim CPI m/m,High,0.3%,0.2%,-0.1%
"Jun 29, 2023",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.9%,1.7%,3.2%
"Jun 30, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.4%,5.5%,5.3%
"Jun 30, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,5.5%,5.6%,6.1%
"Jul 3, 2023",12:15am,EUR,Spanish Manufacturing PMI,Medium,48.0,48.0,48.4
"Jul 7, 2023",9:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 11, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,-14.7,-10.7,-8.5
"Jul 17, 2023",1:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 23, 2023",All Day,EUR,Spanish Parliamentary Election,Medium,,,
"Jul 24, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,44.5,46.1,46.0
"Jul 24, 2023",12:15am,EUR,French Flash Services PMI,High,47.4,48.5,48.0
"Jul 24, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,38.8,40.9,40.6
"Jul 24, 2023",12:30am,EUR,German Flash Services PMI,High,52.0,53.2,54.1
"Jul 24, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,42.7,43.5,43.4
"Jul 24, 2023",1:00am,EUR,Flash Services PMI,Medium,51.1,51.7,52.0
"Jul 25, 2023",1:00am,EUR,German ifo Business Climate,Medium,87.3,88.0,88.6
"Jul 27, 2023",5:15am,EUR,Main Refinancing Rate,High,4.25%,4.25%,4.00%
"Jul 27, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"Jul 27, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Jul 27, 2023",All Day,EUR,German Prelim CPI m/m,High,0.3%,0.3%,0.3%
"Jul 28, 2023",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.3%,1.7%,1.9%
"Jul 31, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.5%,5.4%,5.5%
"Jul 31, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,5.3%,5.3%,5.5%
"Aug 15, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,-12.3,-15.0,-14.7
"Aug 23, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,46.4,45.1,45.1
"Aug 23, 2023",12:15am,EUR,French Flash Services PMI,High,46.7,47.5,47.1
"Aug 23, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,39.1,38.9,38.8
"Aug 23, 2023",12:30am,EUR,German Flash Services PMI,High,47.3,51.5,52.3
"Aug 23, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,43.7,42.8,42.7
"Aug 23, 2023",1:00am,EUR,Flash Services PMI,Medium,48.3,50.6,50.9
"Aug 25, 2023",1:00am,EUR,German ifo Business Climate,High,85.7,86.8,87.4
"Aug 25, 2023",12:00pm,EUR,ECB President Lagarde Speaks,High,,,
"Aug 29, 2023",All Day,EUR,German Prelim CPI m/m,High,0.3%,0.3%,0.3%
"Aug 30, 2023",12:00am,EUR,Spanish Flash CPI y/y,High,2.6%,2.5%,2.3%
"Aug 31, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,5.3%,5.3%,5.5%
"Aug 31, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,5.3%,5.1%,5.3%
"Sep 4, 2023",6:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 12, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,-11.4,-15.0,-12.3
"Sep 14, 2023",5:15am,EUR,Main Refinancing Rate,High,4.50%,4.25%,4.25%
"Sep 14, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"Sep 14, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Sep 15, 2023",2:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 21, 2023",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 22, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,43.6,46.2,46.0
"Sep 22, 2023",12:15am,EUR,French Flash Services PMI,High,43.9,46.0,46.0
"Sep 22, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,39.8,39.5,39.1
"Sep 22, 2023",12:30am,EUR,German Flash Services PMI,High,49.8,47.2,47.3
"Sep 22, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,43.4,44.0,43.5
"Sep 22, 2023",1:00am,EUR,Flash Services PMI,Medium,48.4,47.7,47.9
"Oct 4, 2023",1:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 4, 2023",9:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 25, 2023",1:00am,EUR,German ifo Business Climate,High,85.7,85.1,85.8
"Sep 25, 2023",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 27, 2023",All Day,EUR,German Prelim CPI m/m,High,0.3%,0.3%,0.3%
"Sep 28, 2023",12:00am,EUR,Spanish Flash CPI y/y,High,3.5%,3.5%,2.6%
"Sep 29, 2023",12:40am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 29, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,4.5%,4.8%,5.3%
"Sep 29, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,4.3%,4.5%,5.2%
"Oct 10, 2023",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 13, 2023",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 14, 2023",8:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 17, 2023",2:00am,EUR,German ZEW Economic Sentiment,Medium,-1.1,-9.1,-11.4
"Oct 24, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,42.6,44.4,44.2
"Oct 24, 2023",12:15am,EUR,French Flash Services PMI,High,46.1,44.9,44.4
"Oct 24, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,40.7,40.1,39.6
"Oct 24, 2023",12:30am,EUR,German Flash Services PMI,High,48.0,50.1,50.3
"Oct 24, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,43.0,43.6,43.4
"Oct 24, 2023",1:00am,EUR,Flash Services PMI,Medium,47.8,48.7,48.7
"Oct 25, 2023",1:00am,EUR,German ifo Business Climate,High,86.9,85.9,85.8
"Oct 25, 2023",10:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 26, 2023",5:15am,EUR,Main Refinancing Rate,High,4.50%,4.50%,4.50%
"Oct 26, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"Oct 26, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Oct 27, 2023",All Day,EUR,Euro Summit,High,,,
"Oct 29, 2023",All Day,EUR,German Prelim CPI m/m,High,0.0%,0.2%,0.3%
"Oct 30, 2023",1:00am,EUR,Spanish Flash CPI y/y,High,3.5%,3.8%,3.5%
"Oct 30, 2023",2:00am,EUR,German Prelim GDP q/q,Medium,-0.1%,-0.2%,0.1%
"Oct 31, 2023",3:00am,EUR,Core CPI Flash Estimate y/y,Medium,4.2%,4.2%,4.5%
"Oct 31, 2023",3:00am,EUR,CPI Flash Estimate y/y,Medium,2.9%,3.1%,4.3%
"Nov 9, 2023",9:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 10, 2023",4:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 17, 2023",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 21, 2023",8:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 22, 2023",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"Nov 22, 2023",All Day,EUR,Dutch Parliamentary Election,Medium,,,
"Nov 23, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,42.6,43.2,42.8
"Nov 23, 2023",12:15am,EUR,French Flash Services PMI,High,45.3,45.6,45.2
"Nov 23, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,42.3,41.1,40.8
"Nov 23, 2023",12:30am,EUR,German Flash Services PMI,High,48.7,48.4,48.2
"Nov 23, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,43.8,43.3,43.1
"Nov 23, 2023",1:00am,EUR,Flash Services PMI,Medium,48.2,48.0,47.8
"Nov 24, 2023",1:00am,EUR,German ifo Business Climate,Medium,87.3,87.5,86.9
"Nov 27, 2023",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 28, 2023",All Day,EUR,German Prelim CPI m/m,High,-0.4%,-0.1%,0.0%
"Nov 29, 2023",12:00am,EUR,Spanish Flash CPI y/y,High,3.2%,3.6%,3.5%
"Nov 30, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,3.6%,3.9%,4.2%
"Nov 30, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.4%,2.7%,2.9%
"Nov 30, 2023",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 1, 2023",3:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 4, 2023",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 14, 2023",5:15am,EUR,Main Refinancing Rate,High,4.50%,4.50%,4.50%
"Dec 14, 2023",5:15am,EUR,Monetary Policy Statement,High,,,
"Dec 14, 2023",5:45am,EUR,ECB Press Conference,High,,,
"Dec 15, 2023",12:15am,EUR,French Flash Manufacturing PMI,High,42.0,43.3,42.9
"Dec 15, 2023",12:15am,EUR,French Flash Services PMI,High,44.3,46.1,45.4
"Dec 15, 2023",12:30am,EUR,German Flash Manufacturing PMI,High,43.1,43.1,42.6
"Dec 15, 2023",12:30am,EUR,German Flash Services PMI,High,48.4,49.9,49.6
"Dec 15, 2023",1:00am,EUR,Flash Manufacturing PMI,Medium,44.2,44.5,44.2
"Dec 15, 2023",1:00am,EUR,Flash Services PMI,Medium,48.1,49.0,48.7
"Dec 18, 2023",1:00am,EUR,German ifo Business Climate,Medium,86.4,87.6,87.2
"Dec 29, 2023",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.1%,3.2%,3.2%
"Jan 3, 2023",All Day,EUR,German Prelim CPI m/m,High,0.1%,0.2%,-0.4%
"Jan 5, 2023",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,3.4%,3.4%,3.6%
"Jan 5, 2023",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.9%,3.0%,2.4%
"Jan 17, 2024",7:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 18, 2024",7:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 19, 2024",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 24, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,43.2,42.5,42.1
"Jan 24, 2024",12:15am,EUR,French Flash Services PMI,High,45.0,46.1,45.7
"Jan 24, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,45.4,43.7,43.3
"Jan 24, 2024",12:30am,EUR,German Flash Services PMI,High,47.6,49.3,49.3
"Jan 24, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,46.6,44.8,44.4
"Jan 24, 2024",1:00am,EUR,Flash Services PMI,Medium,48.4,49.1,48.8
"Jan 25, 2024",1:00am,EUR,German ifo Business Climate,Medium,85.2,86.7,86.3
"Jan 25, 2024",5:15am,EUR,Main Refinancing Rate,High,4.50%,4.50%,4.50%
"Jan 25, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Jan 25, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Jan 30, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.4%,3.0%,3.1%
"Jan 30, 2024",All Day,EUR,German Prelim CPI m/m,High,0.2%,0.1%,0.1%
"Feb 1, 2024",12:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Feb 1, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,3.3%,3.2%,3.4%
"Feb 1, 2024",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.8%,2.7%,2.9%
"Feb 15, 2024",12:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Feb 22, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,46.8,43.5,43.1
"Feb 22, 2024",12:15am,EUR,French Flash Services PMI,High,48.0,45.7,45.4
"Feb 22, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,42.3,46.1,45.5
"Feb 22, 2024",12:30am,EUR,German Flash Services PMI,High,48.2,48.0,47.7
"Feb 22, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,46.1,47.0,46.6
"Feb 22, 2024",1:00am,EUR,Flash Services PMI,Medium,50.0,48.8,48.4
"Feb 23, 2024",1:00am,EUR,German ifo Business Climate,Medium,85.5,85.5,85.2
"Feb 26, 2024",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Feb 28, 2024",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.5%,0.2%
"Feb 29, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.8%,2.8%,3.4%
"Mar 1, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,3.1%,2.9%,3.3%
"Mar 1, 2024",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.6%,2.5%,2.8%
"Mar 7, 2024",5:15am,EUR,Main Refinancing Rate,High,4.50%,4.50%,4.50%
"Mar 7, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Mar 7, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Mar 20, 2024",1:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 21, 2024",1:15am,EUR,French Flash Manufacturing PMI,High,45.8,47.5,47.1
"Mar 21, 2024",1:15am,EUR,French Flash Services PMI,High,47.8,48.8,48.4
"Mar 21, 2024",1:30am,EUR,German Flash Manufacturing PMI,High,41.6,43.1,42.5
"Mar 21, 2024",1:30am,EUR,German Flash Services PMI,High,49.8,48.8,48.3
"Mar 21, 2024",2:00am,EUR,Flash Manufacturing PMI,Medium,45.7,47.0,46.5
"Mar 21, 2024",2:00am,EUR,Flash Services PMI,Medium,51.1,50.5,50.2
"Mar 22, 2024",2:00am,EUR,German ifo Business Climate,Medium,87.8,85.9,85.7
"Mar 22, 2024",All Day,EUR,Euro Summit,High,,,
"Mar 27, 2024",1:00am,EUR,Spanish Flash CPI y/y,Medium,3.2%,3.1%,2.8%
"Apr 1, 2024",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.5%,0.4%
"Apr 3, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.9%,3.0%,3.1%
"Apr 3, 2024",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.4%,2.5%,2.6%
"Apr 11, 2024",5:15am,EUR,Main Refinancing Rate,High,4.50%,4.50%,4.50%
"Apr 11, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Apr 11, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Apr 17, 2024",11:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 22, 2024",8:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 23, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,44.9,46.9,46.2
"Apr 23, 2024",12:15am,EUR,French Flash Services PMI,High,50.5,48.9,48.3
"Apr 23, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,42.2,42.8,41.9
"Apr 23, 2024",12:30am,EUR,German Flash Services PMI,High,53.3,50.6,50.1
"Apr 23, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.6,46.5,46.1
"Apr 23, 2024",1:00am,EUR,Flash Services PMI,Medium,52.9,51.8,51.5
"Apr 24, 2024",1:00am,EUR,German ifo Business Climate,Medium,89.4,88.9,87.9
"Apr 28, 2024",All Day,EUR,German Prelim CPI m/m,High,0.5%,0.6%,0.4%
"Apr 29, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.3%,3.4%,3.2%
"Apr 30, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.7%,2.6%,2.9%
"Apr 30, 2024",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.4%,2.4%,2.4%
"May 16, 2024",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"May 21, 2024",1:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 23, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,46.7,45.8,45.3
"May 23, 2024",12:15am,EUR,French Flash Services PMI,High,49.4,51.8,51.3
"May 23, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,45.4,43.4,42.5
"May 23, 2024",12:30am,EUR,German Flash Services PMI,High,53.9,53.5,53.2
"May 23, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,47.4,46.2,45.7
"May 23, 2024",1:00am,EUR,Flash Services PMI,Medium,53.3,53.6,53.3
"May 27, 2024",1:00am,EUR,German ifo Business Climate,Medium,89.3,90.4,89.3
"May 28, 2024",All Day,EUR,German Prelim CPI m/m,High,0.1%,0.2%,0.5%
"May 30, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.6%,3.7%,3.3%
"May 31, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,High,2.9%,2.7%,2.7%
"May 31, 2024",2:00am,EUR,CPI Flash Estimate y/y,High,2.6%,2.5%,2.4%
"Jun 6, 2024",Day 1,EUR,European Parliamentary Elections,Medium,,,
"Jun 6, 2024",5:15am,EUR,Main Refinancing Rate,High,4.25%,4.25%,4.50%
"Jun 6, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Jun 6, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Jun 7, 2024",Day 2,EUR,European Parliamentary Elections,Medium,,,
"Jun 8, 2024",Day 3,EUR,European Parliamentary Elections,Medium,,,
"Jun 9, 2024",Day 4,EUR,European Parliamentary Elections,High,,,
"Jun 14, 2024",10:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 21, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,45.3,46.8,46.4
"Jun 21, 2024",12:15am,EUR,French Flash Services PMI,High,48.8,50.0,49.3
"Jun 21, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,43.4,46.4,45.4
"Jun 21, 2024",12:30am,EUR,German Flash Services PMI,High,53.5,54.4,54.2
"Jun 21, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.6,48.0,47.3
"Jun 21, 2024",1:00am,EUR,Flash Services PMI,Medium,52.6,53.5,53.2
"Jun 24, 2024",1:00am,EUR,German ifo Business Climate,Medium,88.6,89.4,89.3
"Jun 27, 2024",11:45pm,EUR,French Prelim CPI m/m,Medium,0.1%,0.1%,0.0%
"Jun 28, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.4%,3.4%,3.6%
