date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
2022-05-05,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2022-05-09,6:00am,GBP,MPC Member Saunders Speaks,Medium,,,
2022-05-11,11:00pm,GBP,Prelim GDP q/q,Medium,0.8%,1.0%,1.3%
2022-05-16,7:15am,GBP,Monetary Policy Report Hearings,High,,,
2022-05-17,11:00pm,GBP,CPI y/y,High,9.0%,9.1%,7.0%
2022-05-19,11:00pm,GBP,Retail Sales m/m,Medium,1.4%,-0.3%,-1.2%
2022-05-20,12:30am,GBP,MPC Member Pill Speaks,Medium,,,
2022-05-23,7:15am,GBP,BOE Gov Bailey Speaks,High,,,
2022-05-24,1:30am,GBP,Flash Manufacturing PMI,Medium,54.6,54.9,55.8
2022-05-24,1:30am,GBP,Flash Services PMI,Medium,51.8,56.9,58.9
2022-06-06,1:00pm,GBP,Govt Confidence Vote,High,,,
2022-06-16,4:00am,GBP,Monetary Policy Summary,High,,,
2022-06-16,4:00am,GBP,MPC Official Bank Rate Votes,High,9-0-0,9-0-0,9-0-0
2022-06-16,4:00am,GBP,Official Bank Rate,High,1.25%,1.25%,1.00%
2022-06-16,4:00am,GBP,BOE Inflation Letter,Medium,,,
2022-06-21,11:00pm,GBP,CPI y/y,High,9.1%,9.1%,9.0%
2022-06-23,1:30am,GBP,Flash Manufacturing PMI,Medium,53.4,53.5,54.6
2022-06-23,1:30am,GBP,Flash Services PMI,Medium,53.4,53.0,53.4
2022-06-23,11:00pm,GBP,Retail Sales m/m,Medium,-0.5%,-0.6%,0.4%
2022-06-29,6:00am,GBP,BOE Gov Bailey Speaks,High,,,
2022-07-11,7:15am,GBP,BOE Gov Bailey Speaks,High,,,
2022-07-12,10:00am,GBP,BOE Gov Bailey Speaks,Medium,,,
2022-07-12,11:00pm,GBP,GDP m/m,Medium,0.5%,0.1%,-0.2%
2022-07-05,3:00am,GBP,BOE Gov Bailey Speaks,Medium,,,
2022-07-18,2:00am,GBP,MPC Member Saunders Speaks,Medium,,,
2022-07-19,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2022-07-19,11:00pm,GBP,CPI y/y,High,9.4%,9.3%,9.1%
2022-07-21,11:00pm,GBP,Retail Sales m/m,Medium,-0.1%,-0.2%,-0.8%
2022-07-22,1:30am,GBP,Flash Manufacturing PMI,High,52.2,52.1,52.8
2022-07-22,1:30am,GBP,Flash Services PMI,High,53.3,52.9,54.3
2022-08-04,1:30am,GBP,Construction PMI,Medium,48.9,52.0,52.6
2022-08-04,4:00am,GBP,BOE Monetary Policy Report,High,,,
2022-08-04,4:00am,GBP,Monetary Policy Summary,High,,,
2022-08-04,4:00am,GBP,MPC Official Bank Rate Votes,High,9-0-0,9-0-0,9-0-0
2022-08-04,4:00am,GBP,Official Bank Rate,High,1.75%,1.75%,1.25%
2022-08-04,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2022-08-05,4:15am,GBP,MPC Member Pill Speaks,Medium,,,
2022-08-11,11:00pm,GBP,GDP m/m,High,-0.6%,-1.2%,0.4%
2022-08-11,11:00pm,GBP,Prelim GDP q/q,High,-0.1%,-0.2%,0.8%
2022-08-16,11:00pm,GBP,CPI y/y,High,10.1%,9.8%,9.4%
2022-08-18,11:00pm,GBP,Retail Sales m/m,Medium,0.3%,-0.2%,-0.2%
2022-08-23,1:30am,GBP,Flash Manufacturing PMI,High,46.0,51.0,52.1
2022-08-23,1:30am,GBP,Flash Services PMI,High,52.5,51.5,52.6
2022-09-05,8:30am,GBP,MPC Member Mann Speaks,Medium,,,
2022-09-07,2:00am,GBP,Monetary Policy Report Hearings,High,,,
2022-09-11,11:00pm,GBP,GDP m/m,High,0.2%,0.3%,-0.6%
2022-09-13,11:00pm,GBP,CPI y/y,High,9.9%,10.0%,10.1%
2022-09-15,11:00pm,GBP,Retail Sales m/m,Medium,-1.6%,-0.5%,0.4%
2022-09-22,4:00am,GBP,Monetary Policy Summary,High,,,
2022-09-22,4:00am,GBP,MPC Official Bank Rate Votes,High,9-0-0,9-0-0,9-0-0
2022-09-22,4:00am,GBP,Official Bank Rate,High,2.25%,2.25%,1.75%
2022-09-22,4:00am,GBP,BOE Inflation Letter,Medium,,,
2022-09-23,1:30am,GBP,Flash Manufacturing PMI,High,48.5,47.4,47.3
2022-09-23,1:30am,GBP,Flash Services PMI,High,49.2,49.9,50.9
2022-10-03,11:00am,GBP,MPC Member Mann Speaks,Medium,,,
2022-10-10,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.0%,5.9%,5.5%
2022-10-10,11:00pm,GBP,Claimant Count Change,Medium,25.5K,4.2K,1.1K
2022-10-11,11:35am,GBP,BOE Gov Bailey Speaks,High,,,
2022-10-11,11:00pm,GBP,GDP m/m,High,-0.3%,0.0%,0.1%
2022-10-12,4:35am,GBP,MPC Member Pill Speaks,Medium,,,
2022-10-15,6:00am,GBP,BOE Gov Bailey Speaks,High,,,
2022-10-18,11:00pm,GBP,CPI y/y,High,10.1%,10.0%,9.9%
2022-10-20,11:00pm,GBP,Retail Sales m/m,Medium,-1.4%,-0.5%,-1.7%
2022-10-24,1:30am,GBP,Flash Manufacturing PMI,High,45.8,47.9,48.4
2022-10-24,1:30am,GBP,Flash Services PMI,High,47.5,48.0,50.0
2022-11-03,5:00am,GBP,BOE Monetary Policy Report,High,,,
2022-11-03,5:00am,GBP,Monetary Policy Summary,High,,,
2022-11-03,5:00am,GBP,MPC Official Bank Rate Votes,High,9-0-0,9-0-0,9-0-0
2022-11-03,5:00am,GBP,Official Bank Rate,High,3.00%,3.00%,2.25%
2022-11-03,5:30am,GBP,BOE Gov Bailey Speaks,High,,,
2022-11-10,11:00pm,GBP,GDP m/m,High,-0.6%,-0.4%,-0.1%
2022-11-10,11:00pm,GBP,Prelim GDP q/q,Medium,-0.2%,-0.5%,0.2%
2022-11-14,11:00pm,GBP,Claimant Count Change,High,3.3K,17.3K,3.9K
2022-11-14,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.0%,5.9%,6.1%
2022-11-15,11:00pm,GBP,CPI y/y,High,11.1%,10.7%,10.1%
2022-11-16,6:15am,GBP,Monetary Policy Report Hearings,High,,,
2022-11-17,3:32am,GBP,Autumn Forecast Statement,High,,,
2022-11-17,11:00pm,GBP,Retail Sales m/m,Medium,0.6%,0.5%,-1.5%
2022-11-23,1:30am,GBP,Flash Manufacturing PMI,High,46.2,45.7,46.2
2022-11-23,1:30am,GBP,Flash Services PMI,High,48.8,48.0,48.8
2022-11-29,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2022-12-11,11:00pm,GBP,GDP m/m,High,0.5%,0.4%,-0.6%
2022-12-12,11:00pm,GBP,Claimant Count Change,High,30.5K,3.5K,-6.4K
2022-12-12,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.1%,6.1%,6.0%
2022-12-13,3:00am,GBP,BOE Gov Bailey Speaks,High,,,
2022-12-13,11:00pm,GBP,CPI y/y,High,10.7%,10.9%,11.1%
2022-12-15,4:00am,GBP,Monetary Policy Summary,High,,,
2022-12-15,4:00am,GBP,MPC Official Bank Rate Votes,High,7-0-2,9-0-0,9-0-0
2022-12-15,4:00am,GBP,Official Bank Rate,High,3.50%,3.50%,3.00%
2022-12-15,4:00am,GBP,BOE Inflation Letter,Medium,,,
2022-12-15,11:00pm,GBP,Retail Sales m/m,Medium,-0.4%,0.3%,0.9%
2022-12-16,1:30am,GBP,Flash Manufacturing PMI,High,44.7,46.5,46.5
2022-12-16,1:30am,GBP,Flash Services PMI,High,50.0,48.5,48.8
2023-01-12,11:00pm,GBP,GDP m/m,High,0.1%,-0.2%,0.5%
2023-01-16,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-01-16,11:00pm,GBP,Claimant Count Change,High,19.7K,19.8K,16.1K
2023-01-16,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.4%,6.2%,6.2%
2023-01-17,11:00pm,GBP,CPI y/y,High,10.5%,10.5%,10.7%
2023-01-19,11:00pm,GBP,Retail Sales m/m,Medium,-1.0%,0.5%,-0.5%
2023-01-24,1:30am,GBP,Flash Manufacturing PMI,High,46.7,45.4,45.3
2023-01-24,1:30am,GBP,Flash Services PMI,High,48.0,49.6,49.9
2023-02-02,4:00am,GBP,BOE Monetary Policy Report,High,,,
2023-02-02,4:00am,GBP,Monetary Policy Summary,High,,,
2023-02-02,4:00am,GBP,MPC Official Bank Rate Votes,High,7-0-2,7-0-2,7-0-2
2023-02-02,4:00am,GBP,Official Bank Rate,High,4.00%,4.00%,3.50%
2023-02-02,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-02-09,1:45am,GBP,Monetary Policy Report Hearings,High,,,
2023-02-09,11:00pm,GBP,GDP m/m,High,-0.5%,-0.3%,0.1%
2023-02-09,11:00pm,GBP,Prelim GDP q/q,Medium,0.0%,0.0%,-0.3%
2023-02-13,11:00pm,GBP,Claimant Count Change,High,-12.9K,17.9K,-3.2K
2023-02-13,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.9%,6.2%,6.5%
2023-02-14,11:00pm,GBP,CPI y/y,High,10.1%,10.3%,10.5%
2023-02-16,11:00pm,GBP,Retail Sales m/m,Medium,0.5%,-0.3%,-1.2%
2023-02-21,1:30am,GBP,Flash Manufacturing PMI,High,49.2,47.5,47.0
2023-02-21,1:30am,GBP,Flash Services PMI,High,53.3,49.2,48.7
2023-02-27,1:00am,GBP,MPC Member Broadbent Speaks,Medium,,,
2023-03-01,2:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-03-09,11:00pm,GBP,GDP m/m,High,0.3%,0.1%,-0.5%
2023-03-14,12:00am,GBP,Claimant Count Change,High,-11.2K,12.5K,-30.3K
2023-03-14,12:00am,GBP,Average Earnings Index 3m/y,Medium,5.7%,5.7%,6.0%
2023-03-15,5:30am,GBP,Annual Budget Release,High,,,
2023-03-22,12:00am,GBP,CPI y/y,High,10.4%,9.9%,10.1%
2023-03-23,5:00am,GBP,Monetary Policy Summary,High,,,
2023-03-23,5:00am,GBP,MPC Official Bank Rate Votes,High,7-0-2,7-0-2,7-0-2
2023-03-23,5:00am,GBP,Official Bank Rate,High,4.25%,4.25%,4.00%
2023-03-23,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-03-24,12:00am,GBP,Retail Sales m/m,Medium,1.2%,0.2%,0.9%
2023-03-24,2:30am,GBP,Flash Manufacturing PMI,High,48.0,49.8,49.3
2023-03-24,2:30am,GBP,Flash Services PMI,High,52.8,53.1,53.5
2023-03-27,10:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-03-28,1:45am,GBP,BOE Gov Bailey Speaks,High,,,
2023-04-12,6:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-04-12,12:15pm,GBP,BOE Gov Bailey Speaks,High,,,
2023-04-12,11:00pm,GBP,GDP m/m,High,0.0%,0.1%,0.4%
2023-04-17,11:00pm,GBP,Claimant Count Change,High,28.2K,-2.5K,-18.8K
2023-04-17,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.9%,5.1%,5.9%
2023-04-18,11:00pm,GBP,CPI y/y,High,10.1%,9.8%,10.4%
2023-04-20,11:00pm,GBP,Retail Sales m/m,Medium,-0.9%,-0.5%,1.1%
2023-04-21,1:30am,GBP,Flash Manufacturing PMI,High,46.6,48.3,47.9
2023-04-21,1:30am,GBP,Flash Services PMI,High,54.9,52.9,52.9
2023-05-11,4:00am,GBP,BOE Monetary Policy Report,High,,,
2023-05-11,4:00am,GBP,Monetary Policy Summary,High,,,
2023-05-11,4:00am,GBP,MPC Official Bank Rate Votes,High,7-0-2,7-0-2,7-0-2
2023-05-11,4:00am,GBP,Official Bank Rate,High,4.50%,4.50%,4.25%
2023-05-11,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-05-11,11:00pm,GBP,GDP m/m,High,-0.3%,0.0%,0.0%
2023-05-11,11:00pm,GBP,Prelim GDP q/q,Medium,0.1%,0.1%,0.1%
2023-05-15,11:00pm,GBP,Claimant Count Change,High,46.7K,31.2K,26.5K
2023-05-15,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.8%,5.8%,5.8%
2023-05-17,2:50am,GBP,BOE Gov Bailey Speaks,High,,,
2023-05-18,2:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2023-05-23,1:30am,GBP,Flash Manufacturing PMI,High,46.9,47.9,47.8
2023-05-23,1:30am,GBP,Flash Services PMI,High,55.1,55.5,55.9
2023-05-23,2:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2023-05-23,11:00pm,GBP,CPI y/y,High,8.7%,8.2%,10.1%
2023-05-24,2:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-05-24,6:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-05-25,11:00pm,GBP,Retail Sales m/m,Medium,0.5%,0.3%,-1.2%
2023-06-12,11:00pm,GBP,Claimant Count Change,High,-13.6K,21.4K,23.4K
2023-06-12,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.5%,6.1%,6.1%
2023-06-13,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-06-13,11:00pm,GBP,GDP m/m,High,0.2%,0.2%,-0.3%
2023-06-20,11:02pm,GBP,CPI y/y,High,8.7%,8.4%,8.7%
2023-06-22,4:00am,GBP,Monetary Policy Summary,High,,,
2023-06-22,4:00am,GBP,MPC Official Bank Rate Votes,High,7-0-2,7-0-2,7-0-2
2023-06-22,4:00am,GBP,Official Bank Rate,High,5.00%,4.75%,4.50%
2023-06-22,4:15am,GBP,BOE Gov Bailey Speaks,High,,,
2023-06-22,11:00pm,GBP,Retail Sales m/m,Medium,0.3%,-0.2%,0.5%
2023-06-23,1:30am,GBP,Flash Manufacturing PMI,High,46.2,46.9,47.1
2023-06-23,1:30am,GBP,Flash Services PMI,High,53.7,54.8,55.2
2023-06-28,6:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-07-09,12:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-07-10,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-07-10,11:00pm,GBP,Claimant Count Change,High,25.7K,20.5K,-22.5K
2023-07-10,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.9%,6.8%,6.7%
2023-07-12,1:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-07-12,11:00pm,GBP,GDP m/m,High,-0.1%,-0.3%,0.2%
2023-07-18,11:00pm,GBP,CPI y/y,High,7.9%,8.2%,8.7%
2023-07-20,11:00pm,GBP,Retail Sales m/m,Medium,0.7%,0.2%,0.1%
2023-07-24,1:30am,GBP,Flash Manufacturing PMI,High,45.0,46.1,46.5
2023-07-24,1:30am,GBP,Flash Services PMI,High,51.5,53.1,53.7
2023-08-03,4:00am,GBP,BOE Monetary Policy Report,High,,,
2023-08-03,4:00am,GBP,Monetary Policy Summary,High,,,
2023-08-03,4:00am,GBP,MPC Official Bank Rate Votes,High,8-0-1,7-0-2,7-0-2
2023-08-03,4:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.00%
2023-08-03,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-08-10,11:00pm,GBP,GDP m/m,High,0.5%,0.2%,-0.1%
2023-08-10,11:00pm,GBP,Prelim GDP q/q,Medium,0.2%,0.0%,0.1%
2023-08-14,11:00pm,GBP,Claimant Count Change,High,29.0K,19.6K,16.2K
2023-08-14,11:00pm,GBP,Average Earnings Index 3m/y,Medium,8.2%,7.3%,7.2%
2023-08-15,11:00pm,GBP,CPI y/y,High,6.8%,6.7%,7.9%
2023-08-17,11:00pm,GBP,Retail Sales m/m,Medium,-1.2%,-0.6%,0.6%
2023-08-23,1:30am,GBP,Flash Manufacturing PMI,High,42.5,45.1,45.3
2023-08-23,1:30am,GBP,Flash Services PMI,High,48.7,50.9,51.5
2023-09-06,6:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2023-09-11,11:00pm,GBP,Claimant Count Change,High,0.9K,17.1K,7.3K
2023-09-11,11:00pm,GBP,Average Earnings Index 3m/y,Medium,8.5%,8.2%,8.4%
2023-09-12,11:00pm,GBP,GDP m/m,High,-0.5%,-0.2%,0.5%
2023-09-19,11:00pm,GBP,CPI y/y,High,6.7%,7.0%,6.8%
2023-09-21,4:00am,GBP,Monetary Policy Summary,High,,,
2023-09-21,4:00am,GBP,MPC Official Bank Rate Votes,High,4-0-5,7-0-2,8-0-1
2023-09-21,4:00am,GBP,Official Bank Rate,High,5.25%,5.50%,5.25%
2023-09-21,11:00pm,GBP,Retail Sales m/m,High,0.4%,0.5%,-1.1%
2023-09-22,1:30am,GBP,Flash Manufacturing PMI,High,44.2,43.3,43.0
2023-09-22,1:30am,GBP,Flash Services PMI,High,47.2,49.3,49.5
2023-10-05,1:30am,GBP,Construction PMI,Medium,45.0,50.0,50.8
2023-10-11,11:00pm,GBP,GDP m/m,High,0.2%,0.2%,-0.6%
2023-10-13,1:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-10-14,8:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-10-16,11:00pm,GBP,Average Earnings Index 3m/y,High,8.1%,8.3%,8.5%
2023-10-17,11:00pm,GBP,CPI y/y,High,6.7%,6.6%,6.7%
2023-10-19,11:00pm,GBP,Retail Sales m/m,High,-0.9%,-0.3%,0.4%
2023-10-23,11:00pm,GBP,Claimant Count Change,High,20.4K,2.3K,-9.0K
2023-10-24,1:30am,GBP,Flash Manufacturing PMI,High,45.2,44.7,44.3
2023-10-24,1:30am,GBP,Flash Services PMI,High,49.2,49.4,49.3
2023-11-02,5:00am,GBP,BOE Monetary Policy Report,High,,,
2023-11-02,5:00am,GBP,Monetary Policy Summary,High,,,
2023-11-02,5:00am,GBP,MPC Official Bank Rate Votes,High,3-0-6,2-0-7,4-0-5
2023-11-02,5:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.25%
2023-11-02,5:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-11-06,1:30am,GBP,Construction PMI,Medium,45.6,46.1,45.0
2023-11-08,1:30am,GBP,BOE Gov Bailey Speaks,High,,,
2023-11-09,11:00pm,GBP,GDP m/m,High,0.2%,0.0%,0.1%
2023-11-09,11:00pm,GBP,Prelim GDP q/q,Medium,0.0%,-0.1%,0.2%
2023-11-13,11:00pm,GBP,Claimant Count Change,High,17.8K,15.0K,9.0K
2023-11-13,11:00pm,GBP,Average Earnings Index 3m/y,Medium,7.9%,7.4%,8.2%
2023-11-14,11:00pm,GBP,CPI y/y,High,4.6%,4.7%,6.7%
2023-11-16,11:00pm,GBP,Retail Sales m/m,High,-0.3%,0.5%,-1.1%
2023-11-20,10:45am,GBP,BOE Gov Bailey Speaks,High,,,
2023-11-21,2:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2023-11-22,4:35am,GBP,Autumn Forecast Statement,Medium,,,
2023-11-23,1:30am,GBP,Flash Manufacturing PMI,High,46.7,45.0,44.8
2023-11-23,1:30am,GBP,Flash Services PMI,High,50.5,49.5,49.5
2023-11-29,7:05am,GBP,BOE Gov Bailey Speaks,High,,,
2023-12-06,1:30am,GBP,Construction PMI,Medium,45.5,46.7,45.6
2023-12-06,3:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-12-11,11:00pm,GBP,Claimant Count Change,High,16.0K,20.3K,8.9K
2023-12-11,11:00pm,GBP,Average Earnings Index 3m/y,Medium,7.2%,7.7%,8.0%
2023-12-12,11:00pm,GBP,GDP m/m,High,-0.3%,-0.1%,0.2%
2023-12-14,4:00am,GBP,Monetary Policy Summary,High,,,
2023-12-14,4:00am,GBP,MPC Official Bank Rate Votes,High,3-0-6,2-0-7,3-0-6
2023-12-14,4:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.25%
2023-12-14,5:00am,GBP,BOE Gov Bailey Speaks,High,,,
2023-12-15,1:30am,GBP,Flash Manufacturing PMI,High,46.4,47.6,47.2
2023-12-15,1:30am,GBP,Flash Services PMI,High,52.7,51.0,50.9
2023-12-19,11:00pm,GBP,CPI y/y,High,3.9%,4.3%,4.6%
2023-12-21,11:00pm,GBP,Retail Sales m/m,High,1.3%,0.4%,0.0%
2023-01-05,1:30am,GBP,Construction PMI,Medium,46.8,46.1,45.5
2024-01-10,6:15am,GBP,BOE Gov Bailey Speaks,High,,,
2024-01-11,11:00pm,GBP,GDP m/m,High,0.3%,0.2%,-0.3%
2024-01-15,11:00pm,GBP,Claimant Count Change,High,11.7K,18.1K,0.6K
2024-01-15,11:00pm,GBP,Average Earnings Index 3m/y,Medium,6.5%,6.8%,7.2%
2024-01-16,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-01-16,11:00pm,GBP,CPI y/y,High,4.0%,3.8%,3.9%
2024-01-18,11:00pm,GBP,Retail Sales m/m,High,-3.2%,-0.5%,1.4%
2024-01-24,1:30am,GBP,Flash Manufacturing PMI,High,47.3,46.7,46.2
2024-01-24,1:30am,GBP,Flash Services PMI,High,53.8,53.1,53.4
2024-02-01,4:00am,GBP,BOE Monetary Policy Report,High,,,
2024-02-01,4:00am,GBP,Monetary Policy Summary,High,,,
2024-02-01,4:00am,GBP,MPC Official Bank Rate Votes,High,2-1-6,2-0-7,3-0-6
2024-02-01,4:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.25%
2024-02-01,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2024-02-06,1:30am,GBP,Construction PMI,Medium,48.8,47.2,46.8
2024-02-12,10:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-02-12,11:00pm,GBP,Claimant Count Change,High,14.1K,15.2K,5.5K
2024-02-12,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.8%,5.6%,6.7%
2024-02-13,11:00pm,GBP,CPI y/y,High,4.0%,4.1%,4.0%
2024-02-14,7:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-02-14,11:00pm,GBP,GDP m/m,High,-0.1%,-0.2%,0.2%
2024-02-14,11:00pm,GBP,Prelim GDP q/q,Medium,-0.3%,-0.1%,-0.1%
2024-02-15,11:00pm,GBP,Retail Sales m/m,High,3.4%,1.5%,-3.3%
2024-02-20,2:15am,GBP,Monetary Policy Report Hearings,Medium,,,
2024-02-22,1:30am,GBP,Flash Manufacturing PMI,High,47.1,47.5,47.0
2024-02-22,1:30am,GBP,Flash Services PMI,High,54.3,54.2,54.3
2024-03-06,1:30am,GBP,Construction PMI,Medium,49.7,49.0,48.8
2024-03-06,4:34am,GBP,Annual Budget Release,High,,,
2024-03-12,12:00am,GBP,Claimant Count Change,High,16.8K,20.3K,3.1K
2024-03-12,12:00am,GBP,Average Earnings Index 3m/y,Medium,5.6%,5.7%,5.8%
2024-03-12,9:15am,GBP,BOE Gov Bailey Speaks,Medium,,,
2024-03-13,12:00am,GBP,GDP m/m,High,0.2%,0.2%,-0.1%
2024-03-20,12:00am,GBP,CPI y/y,High,3.4%,3.5%,4.0%
2024-03-21,2:30am,GBP,Flash Manufacturing PMI,High,49.9,47.9,47.5
2024-03-21,2:30am,GBP,Flash Services PMI,High,53.4,53.8,53.8
2024-03-21,5:00am,GBP,Monetary Policy Summary,High,,,
2024-03-21,5:00am,GBP,MPC Official Bank Rate Votes,High,0-1-8,0-1-8,2-1-6
2024-03-21,5:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.25%
2024-03-22,12:00am,GBP,Retail Sales m/m,High,0.0%,-0.4%,3.6%
2024-04-05,1:30am,GBP,Construction PMI,Medium,50.2,49.8,49.7
2024-04-11,11:00pm,GBP,GDP m/m,High,0.1%,0.1%,0.3%
2024-04-15,11:00pm,GBP,Claimant Count Change,High,10.9K,17.2K,4.1K
2024-04-15,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.6%,5.5%,5.6%
2024-04-16,10:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-04-16,11:00pm,GBP,CPI y/y,High,3.2%,3.1%,3.4%
2024-04-17,9:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-04-18,11:00pm,GBP,Retail Sales m/m,High,0.0%,0.3%,0.1%
2024-04-23,1:30am,GBP,Flash Manufacturing PMI,High,48.7,50.3,50.3
2024-04-23,1:30am,GBP,Flash Services PMI,High,54.9,53.0,53.1
2024-05-07,1:30am,GBP,Construction PMI,Medium,53.0,50.4,50.2
2024-05-09,4:00am,GBP,BOE Monetary Policy Report,High,,,
2024-05-09,4:00am,GBP,Monetary Policy Summary,High,,,
2024-05-09,4:00am,GBP,MPC Official Bank Rate Votes,High,0-2-7,0-0-9,0-1-8
2024-05-09,4:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.25%
2024-05-09,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2024-05-09,11:00pm,GBP,GDP m/m,High,0.4%,0.1%,0.2%
2024-05-09,11:00pm,GBP,Prelim GDP q/q,Medium,0.6%,0.4%,-0.3%
2024-05-13,11:00pm,GBP,Claimant Count Change,High,8.9K,13.9K,-2.4K
2024-05-13,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.7%,5.3%,5.7%
2024-05-21,10:00am,GBP,BOE Gov Bailey Speaks,High,,,
2024-05-21,11:00pm,GBP,CPI y/y,High,2.3%,2.1%,3.2%
2024-05-23,1:30am,GBP,Flash Manufacturing PMI,High,51.3,49.5,49.1
2024-05-23,1:30am,GBP,Flash Services PMI,High,52.9,54.7,55.0
2024-05-23,11:00pm,GBP,Retail Sales m/m,High,-2.3%,-0.5%,-0.2%
2024-06-06,1:30am,GBP,Construction PMI,Medium,54.7,52.5,53.0
2024-06-10,11:00pm,GBP,Claimant Count Change,High,50.4K,10.2K,8.4K
2024-06-10,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.9%,5.7%,5.9%
2024-06-11,11:00pm,GBP,GDP m/m,High,0.0%,0.0%,0.4%
2024-06-18,11:00pm,GBP,CPI y/y,High,2.0%,2.0%,2.3%
2024-06-20,4:00am,GBP,Monetary Policy Summary,High,,,
2024-06-20,4:00am,GBP,MPC Official Bank Rate Votes,High,0-2-7,0-2-7,0-2-7
2024-06-20,4:00am,GBP,Official Bank Rate,High,5.25%,5.25%,5.25%
2024-06-20,11:00pm,GBP,Retail Sales m/m,High,2.9%,1.6%,-1.8%
2024-06-21,1:30am,GBP,Flash Manufacturing PMI,High,51.4,51.3,51.2
2024-06-21,1:30am,GBP,Flash Services PMI,High,51.2,53.0,52.9
2024-06-27,2:30am,GBP,BOE Gov Bailey Speaks,High,,,
2024-07-04,All Day,GBP,Parliamentary Elections,High,,,
2024-07-04,1:30am,GBP,Construction PMI,Medium,52.2,54.0,54.7
2024-07-10,11:00pm,GBP,GDP m/m,High,0.4%,0.2%,0.0%
2024-07-16,11:00pm,GBP,CPI y/y,High,2.0%,1.9%,2.0%
2024-07-17,11:00pm,GBP,Claimant Count Change,High,32.3K,23.4K,51.9K
2024-07-17,11:00pm,GBP,Average Earnings Index 3m/y,Medium,5.7%,5.7%,5.9%
2024-07-18,11:00pm,GBP,Retail Sales m/m,High,-1.2%,-0.6%,2.9%
2024-07-24,1:30am,GBP,Flash Manufacturing PMI,High,51.8,51.1,50.9
2024-07-24,1:30am,GBP,Flash Services PMI,High,52.4,52.5,52.1
2024-08-01,4:00am,GBP,BOE Monetary Policy Report,High,,,
2024-08-01,4:00am,GBP,Monetary Policy Summary,High,,,
2024-08-01,4:00am,GBP,MPC Official Bank Rate Votes,High,0-5-4,0-6-3,0-2-7
2024-08-01,4:00am,GBP,Official Bank Rate,High,5.00%,5.00%,5.25%
2024-08-01,4:30am,GBP,BOE Gov Bailey Speaks,High,,,
2024-08-01,9:15am,GBP,MPC Member Pill Speaks,Medium,,,
