datetime_utc,actual_return,tech_signal,ml_signal,sg_signal
2025-04-03,-0.02782959105341858,1,1,0.0
2025-04-04,-0.02035854214521939,-1,1,0.0
2025-04-07,0.0057772864227977104,-1,-1,1.0
2025-04-08,0.02924741627141751,-1,1,1.0
2025-04-09,0.03178139946409088,-1,-1,1.0
2025-04-10,0.0210124709703548,-1,-1,1.0
2025-04-11,-0.00541463975573675,1,-1,1.0
2025-04-14,0.004327834993182707,1,-1,1.0
2025-04-15,0.03297325457193712,1,1,1.0
2025-04-16,-0.005395442489893157,-1,-1,1.0
2025-04-17,0.029041937846947277,-1,1,1.0
2025-04-21,-0.0015865736672474797,-1,-1,1.0
2025-04-22,-0.03729596062718759,-1,-1,1.0
2025-04-23,0.016857972511505684,1,1,1.0
2025-04-24,-0.01499789191023496,1,-1,1.0
2025-04-25,0.015147940676365497,1,1,1.0
2025-04-28,-0.004119486550149282,1,-1,1.0
2025-04-29,-0.004166813216927875,1,1,1.0
2025-04-30,-0.02916553616172506,-1,1,1.0
2025-05-01,0.006799232227835648,-1,1,1.0
2025-05-02,0.024270706904035648,-1,1,1.0
2025-05-05,0.029781859324395553,-1,1,1.0
2025-05-06,-0.008832939557882192,-1,1,1.0
2025-05-07,-0.025398132101867026,-1,1,1.0
2025-05-08,0.011700918988177024,-1,1,1.0
2025-05-09,-0.03521122337030222,-1,1,1.0
2025-05-12,0.006284573623097743,-1,1,1.0
2025-05-13,-0.018344612393290653,-1,1,1.0
2025-05-14,0.012277391287757004,-1,1,1.0
2025-05-15,-0.012088782158285714,-1,1,1.0
2025-05-16,0.014631561796196542,-1,1,-1.0
2025-05-19,0.015793404801633753,-1,1,-1.0
2025-05-20,0.008801804902702907,-1,1,1.0
2025-05-21,-0.005150277910234424,-1,1,-1.0
