month,error_none,error_blind,error_shap,error_oracle,dir_correct_none,dir_correct_blind,dir_correct_shap,dir_correct_oracle
2017-04,0.0011022271113071457,0.0011644697332151078,0.001178436342126938,0.0011248292357659195,0.6055555555555555,0.5944444444444444,0.5777777777777777,0.6555555555555556
2017-05,0.0010747024264568738,0.0010958973901262592,0.0010843839529037212,0.0010977887557720655,0.6166666666666667,0.6222222222222222,0.5888888888888889,0.5611111111111111
2017-06,0.0011823777102727558,0.0011943992020197313,0.0011943992020197313,0.001197106271172116,0.5333333333333333,0.5833333333333334,0.5833333333333334,0.5333333333333333
2017-08,0.0012626095298568436,0.0012742431448182075,0.0012611518765167841,0.0012739889860200703,0.6277777777777778,0.6,0.6111111111111112,0.5888888888888889
2017-09,0.001118441485635269,0.001126534541665246,0.0011174808402821526,0.0011130026281601056,0.5833333333333334,0.5777777777777777,0.6166666666666667,0.5944444444444444
2017-10,0.0010483711686341943,0.0010814349473534425,0.0010790982235622138,0.0010756391287915841,0.5333333333333333,0.5055555555555555,0.5777777777777777,0.5
2017-12,0.0011660689370056486,0.0011494012129993464,0.001158449641016387,0.001161646480878053,0.5888888888888889,0.6,0.6166666666666667,0.6166666666666667
2018-01,0.0013636027161446206,0.0014397289221363071,0.0013960212720213099,0.0014150128292064446,0.5888888888888889,0.6055555555555555,0.6055555555555555,0.6166666666666667
2018-03,0.0011270396464097881,0.0011397250666485199,0.001141334926144435,0.0011456335966962934,0.5555555555555556,0.6222222222222222,0.6388888888888888,0.6111111111111112
2018-04,0.001063393616974611,0.0010947782746706105,0.0010983865857496797,0.0010872564559271988,0.5833333333333334,0.6555555555555556,0.6277777777777778,0.6222222222222222
2018-05,0.0013471869750325241,0.0013545243645847337,0.0013589870669632718,0.0013507949703868772,0.5555555555555556,0.5777777777777777,0.5833333333333334,0.5777777777777777
2018-07,0.0010918582598157668,0.001103917150485806,0.001104961063223666,0.001102641993976115,0.6277777777777778,0.5888888888888889,0.6222222222222222,0.5944444444444444
2018-08,0.0012173187003466114,0.001236704370914512,0.0012358149278479521,0.0012230896603747517,0.5611111111111111,0.6277777777777778,0.6055555555555555,0.6111111111111112
2018-09,0.0010991489861017095,0.001118539735911978,0.0011288947448887243,0.0011333819877092258,0.6444444444444445,0.5944444444444444,0.6111111111111112,0.5722222222222222
2018-11,0.0013087119242989479,0.0013289796733966146,0.0013573336573666401,0.0013187291552776551,0.5277777777777778,0.5722222222222222,0.5277777777777778,0.5722222222222222
2018-12,0.0012029437836413035,0.0012134852836916984,0.0012217851025828552,0.0012060311488494649,0.55,0.5944444444444444,0.5722222222222222,0.5833333333333334
2019-01,0.0008911454717070962,0.0008967589808712371,0.0009175734042997509,0.0008841470467568474,0.6055555555555555,0.5666666666666667,0.5666666666666667,0.5944444444444444
2019-03,0.0008598123873853749,0.0008279364747458526,0.000818252678750593,0.0008152344834497118,0.5111111111111111,0.55,0.5555555555555556,0.5777777777777777
2019-04,0.0006865184095872094,0.0006929821741688111,0.0007312148192804915,0.0006944483192614543,0.5611111111111111,0.6111111111111112,0.5555555555555556,0.5888888888888889
2019-05,0.000810144741500903,0.0008518196138150036,0.0008461396850924737,0.0008043525632018964,0.6,0.6277777777777778,0.5888888888888889,0.6222222222222222
2019-07,0.0009327418306201426,0.0009327916606961104,0.0009526368434171691,0.000934204332807943,0.5388888888888889,0.5888888888888889,0.5944444444444444,0.5555555555555556
2019-08,0.0009260444133413441,0.0009349984852145295,0.0009283365122415858,0.0009151663029893891,0.6333333333333333,0.5666666666666667,0.5888888888888889,0.6277777777777778
2019-09,0.0007590647669380304,0.0007662968828105638,0.0007714767475707659,0.0007662968828105638,0.5666666666666667,0.5777777777777777,0.5833333333333334,0.5777777777777777
2019-11,0.0006938453783590393,0.0006938005216893517,0.0007070856538952959,0.0006981521103998782,0.55,0.5722222222222222,0.5722222222222222,0.5111111111111111
2019-12,0.0006916550627686986,0.0007094485875990703,0.0007289191328434286,0.0007087517564464262,0.5722222222222222,0.5388888888888889,0.5333333333333333,0.5388888888888889
2020-01,0.0009141939257147928,0.0009668963328034899,0.0009453726259471807,0.000964419070835602,0.5944444444444444,0.5444444444444444,0.5666666666666667,0.6
2020-03,0.002356335067792312,0.00248122927089517,0.002371890264691494,0.002457684084463704,0.6333333333333333,0.6166666666666667,0.6166666666666667,0.6111111111111112
2020-04,0.0012870353130237007,0.0012877204799271518,0.0012877204799271518,0.0012877204799271518,0.5833333333333334,0.5777777777777777,0.5777777777777777,0.5777777777777777
2020-05,0.0012927092837253283,0.0013228545571847136,0.001323612579004137,0.001323612579004137,0.5777777777777777,0.5888888888888889,0.5722222222222222,0.5722222222222222
2020-07,0.0013427540559442135,0.0013579535397956943,0.001372658640389508,0.001372658640389508,0.5777777777777777,0.6388888888888888,0.6055555555555555,0.6055555555555555
2020-08,0.0011983338318880567,0.0011888878622740662,0.0011931443030753419,0.0011931443030753419,0.5833333333333334,0.6,0.6166666666666667,0.6166666666666667
2020-09,0.0010393976048140004,0.0010676354504178295,0.0010639689325853614,0.0010639689325853614,0.5777777777777777,0.5944444444444444,0.5833333333333334,0.5833333333333334
2020-11,0.0010006691657257379,0.0009716163908717012,0.0009918083316147596,0.0009918083316147596,0.5833333333333334,0.65,0.6222222222222222,0.6222222222222222
2020-12,0.0011057985602302566,0.001133533940195123,0.0011091556505554779,0.0011091556505554779,0.5388888888888889,0.5166666666666667,0.5555555555555556,0.5555555555555556
2021-01,0.0009888128367549934,0.0010243813204410437,0.0010211089231146478,0.0010211089231146478,0.5833333333333334,0.6,0.6111111111111112,0.6111111111111112
2021-03,0.0008907317889658277,0.0009168493477394794,0.000899571359686,0.000899571359686,0.6444444444444445,0.5888888888888889,0.6333333333333333,0.6333333333333333
2021-04,0.0008765851905248527,0.0009050618885419091,0.0008981624375291171,0.0008981624375291171,0.6166666666666667,0.6,0.6166666666666667,0.6166666666666667
2021-05,0.0008993725631300045,0.0009336645361881728,0.0009064694533207071,0.0009064694533207071,0.6166666666666667,0.5388888888888889,0.5888888888888889,0.5888888888888889
2021-07,0.0007196314242765789,0.0007297217780567967,0.00072345290107297,0.00072345290107297,0.6111111111111112,0.6055555555555555,0.6222222222222222,0.6222222222222222
2021-08,0.0007304190852174549,0.0006954959901445679,0.0006982183310867246,0.0006982183310867246,0.6,0.5944444444444444,0.5944444444444444,0.5944444444444444
2021-09,0.0008504122199680818,0.0008290818753790739,0.0008334362397285227,0.0008334362397285227,0.5722222222222222,0.5833333333333334,0.5722222222222222,0.5722222222222222
2021-11,0.00113811224775132,0.0012259430451017834,0.00121265519882564,0.00121265519882564,0.5944444444444444,0.6055555555555555,0.5444444444444444,0.5444444444444444
2021-12,0.0009767004668195189,0.0010085045107864105,0.0009955114368865653,0.0009955114368865653,0.6166666666666667,0.6055555555555555,0.6055555555555555,0.6055555555555555
