date,gld_holdings,cot_net_long,us_real_yield,m2_money_supply
2023-01-20,1031778053.36,,1.25,
2023-01-23,945841790.71,,1.24,
2023-01-24,830117282.38,,1.19,
2023-01-25,1254241087.23,,1.17,
2023-01-26,1051712154.15,,1.16,
2023-01-27,1084764901.39,,1.19,
2023-01-30,752704708.87,,1.26,
2023-01-31,1072315650.89,,1.28,
2023-02-01,1452633305.36,,1.14,21243.7
2023-02-02,1573062906.03,,1.18,
2023-02-03,2371961515.81,,1.31,
2023-02-06,1556905805.6,,1.38,
2023-02-07,1182054886.97,,1.36,
2023-02-08,710825410.93,,1.29,
2023-02-09,927665732.46,,1.34,
2023-02-10,515069897.81,,1.41,
2023-02-13,684883567.03,,1.41,
2023-02-14,932629094.3,,1.46,
2023-02-15,926873178.69,,1.46,
2023-02-16,775273300.0,,1.49,
2023-02-17,823726321.58,,1.46,
2023-02-20,,,,
2023-02-21,688605238.29,,1.53,
2023-02-22,696573077.04,,1.52,
2023-02-23,860313432.16,,1.49,
2023-02-24,1093685814.65,,1.57,
2023-02-27,762099867.23,,1.56,
2023-02-28,1147984439.75,,1.49,
2023-03-01,1125393743.8,,1.57,20947.4
2023-03-02,674226476.47,,1.6,
2023-03-03,1189232342.87,,1.45,
2023-03-06,731804821.18,,1.49,
2023-03-07,1469236603.45,,1.59,
2023-03-08,963812805.61,,1.66,
2023-03-09,950226582.96,,1.63,
2023-03-10,2399997090.6,,1.44,
2023-03-13,3655805596.55,,1.31,
2023-03-14,1771659788.35,,1.33,
2023-03-15,2592260578.66,,1.22,
2023-03-16,1921806132.82,,1.34,
2023-03-17,4439203354.21,,1.29,
2023-03-20,2177713444.62,,1.33,
2023-03-21,1936181712.59,,1.36,
2023-03-22,2195703453.22,,1.2,
2023-03-23,2107610416.33,,1.19,
2023-03-24,1698009478.57,,1.16,
2023-03-27,1260003728.87,,1.29,
2023-03-28,1137804959.14,,1.24,
2023-03-29,912011138.9,,1.24,
2023-03-30,1171440007.42,,1.21,
2023-03-31,1466364635.77,,1.16,
2023-04-01,,,,20761.4
2023-04-03,1698985902.19,,1.14,
2023-04-04,2587619833.19,,1.1,
2023-04-05,2148925484.95,,1.07,
2023-04-06,1239860152.52,,1.06,
2023-04-07,,,1.14,
2023-04-10,1186203394.91,,1.14,
2023-04-11,1123547812.64,,1.14,
2023-04-12,1872068495.42,,1.14,
2023-04-13,2667482189.16,,1.16,
2023-04-14,2473463108.1,,1.22,
2023-04-17,1385556583.88,,1.28,
2023-04-18,1500597625.0,,1.3,
2023-04-19,1366751964.5,,1.32,
2023-04-20,1077442469.8,,1.28,
2023-04-21,1971235475.0,,1.29,
2023-04-24,1534551333.73,,1.24,
2023-04-25,1569940425.0,,1.15,
2023-04-26,1515533109.06,,1.18,
2023-04-27,1682592150.0,,1.26,
2023-04-28,1238233940.45,,1.26,
2023-05-01,1471336878.76,,1.36,20829.6
2023-05-02,2752906174.72,,1.24,
2023-05-03,2105512924.8,,1.18,
2023-05-04,2694116626.54,,1.18,
2023-05-05,2344768509.98,,1.23,
2023-05-08,1140291840.83,,1.29,
2023-05-09,1341815206.33,,1.3,
2023-05-10,1772758875.0,,1.26,
2023-05-11,1542980455.26,,1.23,
2023-05-12,1324015857.7,,1.28,
2023-05-15,1033043538.05,,1.31,
2023-05-16,1759869918.52,,1.35,
2023-05-17,1376990257.07,,1.35,
2023-05-18,1602483151.73,,1.42,
2023-05-19,1549003394.85,,1.46,
2023-05-22,885692135.46,,1.48,
2023-05-23,1163863303.53,,1.44,
2023-05-24,1225051134.45,,1.48,
2023-05-25,1246839818.88,,1.58,
2023-05-26,1053623793.34,,1.57,
2023-05-29,,,,
2023-05-30,893106411.06,,1.47,
2023-05-31,1549337190.24,,1.46,
2023-06-01,1341539839.9,,1.45,20799.4
2023-06-02,1579860431.63,,1.51,
2023-06-05,1047086428.49,,1.5,
2023-06-06,905719229.81,,1.5,
2023-06-07,1633329919.66,,1.58,
2023-06-08,1167115065.19,,1.53,
2023-06-09,797189538.6,,1.55,
2023-06-12,886410391.8,,1.56,
2023-06-13,925574383.58,,1.64,
2023-06-14,1229616475.85,,1.62,
2023-06-15,1225891514.68,,1.51,
2023-06-16,1594547975.87,,1.55,
2023-06-19,,,,
2023-06-20,1363259950.0,,1.52,
2023-06-21,1202995863.82,,1.51,
2023-06-22,1411906003.34,,1.56,
2023-06-23,965808343.46,,1.53,
2023-06-26,575177053.3,,1.54,
2023-06-27,895006773.3,,1.57,
2023-06-28,1040048568.84,,1.53,
2023-06-29,1215280099.87,,1.65,
2023-06-30,1144653870.43,,1.59,
2023-07-01,,,,20791.4
2023-07-03,729174883.99,,1.61,
2023-07-04,,,,
2023-07-05,1004902683.31,,1.69,
2023-07-06,910132217.47,,1.78,
2023-07-07,929124500.83,,1.79,
2023-07-10,593638985.95,,1.76,
2023-07-11,505833651.4,,1.75,
2023-07-12,1284436594.48,,1.6,
2023-07-13,824123054.13,,1.52,
2023-07-14,977907660.52,,1.59,
2023-07-17,753909733.86,,1.56,
2023-07-18,1512826314.97,,1.57,
2023-07-19,718443564.84,,1.53,
2023-07-20,908747773.32,,1.5,
2023-07-21,700554943.84,,1.49,
2023-07-24,792717973.33,,1.48,
2023-07-25,746075155.98,,1.52,
2023-07-26,1128834738.79,,1.5,
2023-07-27,1369892962.1,,1.64,
2023-07-28,696305570.34,,1.58,
2023-07-31,1001976813.54,,1.6,
2023-08-01,1126016303.89,,1.68,20777.5
2023-08-02,1138610158.69,,1.72,
2023-08-03,832401270.87,,1.83,
2023-08-04,959727991.0,,1.67,
2023-08-07,810879706.49,,1.68,
2023-08-08,1100940452.24,,1.66,
2023-08-09,825656728.82,,1.66,
2023-08-10,1053984996.22,,1.76,
2023-08-11,939450752.29,,1.8,
2023-08-14,1691719746.67,,1.83,
2023-08-15,1339028965.23,,1.89,
2023-08-16,1151633906.04,,1.96,
2023-08-17,1391478834.22,,1.97,
2023-08-18,1096338501.45,,1.94,
2023-08-21,739527173.73,,2.0,
2023-08-22,1037616455.96,,1.99,
2023-08-23,1414065394.15,,1.84,
2023-08-24,982870273.73,,1.91,
2023-08-25,1089307906.05,,1.92,
2023-08-28,844460914.15,,1.9,
2023-08-29,1362803005.0,,1.83,
2023-08-30,1188976032.29,,1.86,
2023-08-31,863303932.49,,1.85,
2023-09-01,895272780.03,,1.92,20747.8
2023-09-04,,,,
2023-09-05,1260626747.69,,1.98,
2023-09-06,1142948987.77,,2.0,
2023-09-07,579846757.92,,1.95,
2023-09-08,586364022.03,,1.93,
2023-09-11,658172344.51,,1.94,
2023-09-12,789014070.42,,1.93,
2023-09-13,686149591.09,,1.9,
2023-09-14,1095690136.68,,1.95,
2023-09-15,1002431285.42,,1.98,
2023-09-18,905793923.92,,1.96,
2023-09-19,757150739.16,,2.0,
2023-09-20,1672976856.93,,2.0,
2023-09-21,1348176818.11,,2.11,
2023-09-22,649247958.25,,2.07,
2023-09-25,991939152.96,,2.18,
2023-09-26,1265884299.23,,2.23,
2023-09-27,1901102426.65,,2.27,
2023-09-28,1743022894.01,,2.2,
2023-09-29,1787777698.18,,2.24,
2023-10-01,,,,20732.9
2023-10-02,2155572822.45,,2.34,
2023-10-03,1938539809.97,,2.45,
2023-10-04,1697252237.88,,2.4,
2023-10-05,1176778878.76,,2.41,
2023-10-06,1688243449.64,,2.47,
2023-10-09,1763023304.72,,,
2023-10-10,1008265312.87,,2.34,
2023-10-11,1238775072.14,,2.26,
2023-10-12,1024434369.52,,2.36,
2023-10-13,3361378129.42,,2.29,
2023-10-16,1492265840.3,,2.33,
2023-10-17,1467665395.73,,2.42,
2023-10-18,2517855028.03,,2.47,
2023-10-19,2454614344.9,,2.49,
2023-10-20,2347326616.18,,2.46,
2023-10-23,1734519017.57,,2.45,
2023-10-24,1206372279.88,,2.43,
2023-10-25,1853183652.31,,2.52,
2023-10-26,1411614271.86,,2.44,
2023-10-27,2625236133.92,,2.42,
2023-10-30,1620809693.44,,2.44,
2023-10-31,1860155777.0,,2.46,
2023-11-01,1660508536.29,,2.36,20746.4
2023-11-02,1352122008.14,,2.27,
2023-11-03,1576332558.73,,2.18,
2023-11-06,1517166295.5,,2.25,
2023-11-07,1240845097.11,,2.19,
2023-11-08,1218082519.79,,2.15,
2023-11-09,1177198622.63,,2.29,
2023-11-10,1365460724.22,,2.29,
2023-11-13,972208779.41,,2.32,
2023-11-14,1244170958.64,,2.16,
2023-11-15,891743413.0,,2.22,
2023-11-16,1516048697.15,,2.18,
2023-11-17,894674928.08,,2.16,
2023-11-20,988235914.69,,2.12,
2023-11-21,1357206884.69,,2.16,
2023-11-22,800565901.41,,2.16,
2023-11-23,,,,
2023-11-24,453614962.45,,2.21,
2023-11-27,1180461135.0,,2.18,
2023-11-28,2063293534.11,,2.12,
2023-11-29,1593519585.55,,2.06,
2023-11-30,1426591375.0,,2.14,
2023-12-01,3211866384.11,,2.0,20777.8
2023-12-04,3467989541.27,,2.07,
2023-12-05,1315234012.11,,2.01,
2023-12-06,1085452202.84,,1.98,
2023-12-07,1091646264.59,,1.97,
2023-12-08,1463437243.19,,2.02,
2023-12-11,1564094973.8,,2.04,
2023-12-12,927890608.78,,2.04,
2023-12-13,1995538916.93,,1.88,
2023-12-14,1718801817.09,,1.7,
2023-12-15,1556737600.0,,1.69,
2023-12-18,1006500332.7,,1.74,
2023-12-19,1139621757.42,,1.74,
2023-12-20,1129051476.64,,1.67,
2023-12-21,875166566.16,,1.7,
2023-12-22,1365434631.66,,1.71,
2023-12-25,,,,
2023-12-26,863257649.5,,1.71,
2023-12-27,1119583425.71,,1.64,
2023-12-28,1181657112.53,,1.68,
2023-12-29,881733382.55,,1.72,
2024-01-01,,,,20843.7
2024-01-02,1149202439.36,,1.74,
2024-01-03,1638168450.29,,1.71,
2024-01-04,836169676.35,,1.77,
2024-01-05,1416697810.67,,1.83,
2024-01-08,1167612019.65,,1.79,
2024-01-09,833901756.5,,1.8,
2024-01-10,844631250.0,,1.82,
2024-01-11,1283358723.65,,1.76,
2024-01-12,1296421272.88,,1.69,
2024-01-15,,,,
2024-01-16,1230453494.98,,1.77,
2024-01-17,1606252256.35,,1.8,
2024-01-18,877865901.12,,1.8,
2024-01-19,1074903179.11,,1.81,
2024-01-22,823299955.37,,1.8,
2024-01-23,947418344.62,,1.85,
2024-01-24,1134318522.86,,1.88,
2024-01-25,870388137.16,,1.85,
2024-01-26,947168220.18,,1.85,
2024-01-29,1060241411.31,,1.78,
2024-01-30,938518116.78,,1.8,
2024-01-31,1486135520.93,,1.73,
2024-02-01,1957053058.64,,1.68,20926.9
2024-02-02,1383944740.48,,1.82,
2024-02-05,1019649316.82,,1.9,
2024-02-06,917503169.85,,1.85,
2024-02-07,1183195650.0,,1.86,
2024-02-08,729458596.09,,1.91,
2024-02-09,827803786.93,,1.92,
2024-02-12,880595795.87,,1.93,
2024-02-13,1757795862.37,,2.02,
2024-02-14,1296767659.12,,1.97,
2024-02-15,1156457596.81,,1.94,
2024-02-16,1214657266.13,,1.97,
2024-02-19,,,,
2024-02-20,1036934070.75,,1.95,
2024-02-21,1085359191.27,,1.98,
2024-02-22,853548036.89,,2.02,
2024-02-23,1287765292.66,,1.96,
2024-02-26,845375566.29,,1.97,
2024-02-27,971095200.0,,1.99,
2024-02-28,531890983.66,,1.94,
2024-02-29,1296508449.28,,1.92,
2024-03-01,2586847781.81,,1.87,20973.2
2024-03-04,2394516895.89,,1.88,
2024-03-05,1907261141.61,,1.81,
2024-03-06,2079413407.46,,1.81,
2024-03-07,1680235798.52,,1.81,
2024-03-08,2730090429.11,,1.81,
2024-03-11,1480579200.0,,1.83,
2024-03-12,1885338250.64,,1.86,
2024-03-13,1193056714.48,,1.89,
2024-03-14,1375402791.9,,1.99,
2024-03-15,910018587.59,,1.99,
2024-03-18,1441576195.2,,2.03,
2024-03-19,930568514.21,,2.0,
2024-03-20,1939674413.73,,1.96,
2024-03-21,1493871114.03,,1.93,
2024-03-22,1386121517.23,,1.87,
2024-03-25,810954474.16,,1.92,
2024-03-26,1159974424.49,,1.92,
2024-03-27,1226927136.87,,1.88,
2024-03-28,1891492551.22,,1.88,
2024-03-29,,,,
2024-04-01,2842375022.17,,1.98,20958.8
2024-04-02,2830375770.81,,2.0,
2024-04-03,2428682450.71,,2.0,
2024-04-04,2603240148.58,,1.97,
2024-04-05,2879154069.83,,2.02,
2024-04-08,2236541427.86,,2.04,
2024-04-09,2844925109.07,,2.0,
2024-04-10,2871386183.13,,2.15,
2024-04-11,2509060994.84,,2.16,
2024-04-12,6701640713.14,,2.11,
2024-04-15,2925157009.6,,2.2,
2024-04-16,2377252255.12,,2.24,
2024-04-17,2529918306.81,,2.2,
2024-04-18,1431526922.21,,2.24,
2024-04-19,1920529659.39,,2.21,
2024-04-22,2889565049.18,,2.21,
2024-04-23,2307443639.96,,2.2,
2024-04-24,1232269700.5,,2.24,
2024-04-25,1426475467.9,,2.28,
2024-04-26,1357882439.39,,2.24,
2024-04-29,1385692135.05,,2.22,
2024-04-30,2383240827.08,,2.28,
2024-05-01,2217836011.35,,2.25,21019.9
2024-05-02,1339948340.7,,2.21,
2024-05-03,1848471562.28,,2.15,
2024-05-06,1472075579.12,,2.14,
2024-05-07,1212578585.01,,2.15,
2024-05-08,953143474.17,,2.17,
2024-05-09,1677565851.4,,2.13,
2024-05-10,1902973897.42,,2.16,
2024-05-13,1058873811.1,,2.15,
2024-05-14,1016888225.92,,2.12,
2024-05-15,2053768947.33,,2.05,
2024-05-16,946503045.75,,2.07,
2024-05-17,2344381792.39,,2.1,
2024-05-20,1345316489.37,,2.11,
2024-05-21,897502980.9,,2.09,
2024-05-22,1959661346.43,,2.1,
2024-05-23,2057515799.64,,2.17,
2024-05-24,909541400.29,,2.14,
2024-05-27,,,,
2024-05-28,831238452.3,,2.2,
2024-05-29,904629615.33,,2.25,
2024-05-30,664610038.48,,2.19,
2024-05-31,1209383177.14,,2.16,
2024-06-01,,,,21067.7
2024-06-03,1340812179.53,,2.08,
2024-06-04,1186008561.54,,2.02,
2024-06-05,1193479384.13,,1.99,
2024-06-06,1159446138.3,,2.0,
2024-06-07,2580483234.43,,2.13,
2024-06-10,900135133.7,,2.16,
2024-06-11,857477990.56,,2.12,
2024-06-12,1269403175.22,,2.09,
2024-06-13,1248238474.15,,2.03,
2024-06-14,1526613314.77,,2.03,
2024-06-17,832193199.37,,2.06,
2024-06-18,1060414064.01,,2.01,
2024-06-19,,,,
2024-06-20,1590495506.7,,2.0,
2024-06-21,1904153557.18,,2.02,
2024-06-24,997698469.59,,2.03,
2024-06-25,819812294.67,,2.01,
2024-06-26,997063982.59,,2.06,
2024-06-27,1070177249.34,,2.03,
2024-06-28,850386029.27,,2.08,
2024-07-01,818713330.82,,2.16,21094.4
2024-07-02,1060921639.98,,2.13,
2024-07-03,1102004874.77,,2.09,
2024-07-04,,,,
2024-07-05,1314666014.42,,2.0,
2024-07-08,1263494666.14,,2.01,
2024-07-09,852711830.47,,2.04,
2024-07-10,1218808035.39,,2.01,
2024-07-11,2081136500.0,,1.95,
2024-07-12,1155553626.16,,1.94,
2024-07-15,1280150929.47,,1.96,
2024-07-16,2527330028.67,,1.91,
2024-07-17,1958836178.17,,1.9,
2024-07-18,1238516183.3,,1.89,
2024-07-19,1921512142.97,,1.93,
2024-07-22,1183103396.28,,1.96,
2024-07-23,987298114.12,,1.96,
2024-07-24,1516845860.87,,2.0,
2024-07-25,2134634260.9,,1.99,
2024-07-26,1396323174.9,,1.93,
2024-07-29,1027814866.17,,1.92,
2024-07-30,1099137561.1,,1.9,
2024-07-31,1657575752.33,,1.85,
2024-08-01,1629427274.84,,1.79,21185.8
2024-08-02,2503392155.32,,1.76,
2024-08-05,1988748681.81,,1.71,
2024-08-06,3169759566.17,,1.78,
2024-08-07,1166224306.14,,1.85,
2024-08-08,1417333636.24,,1.87,
2024-08-09,997270949.16,,1.84,
2024-08-12,1270256553.37,,1.79,
2024-08-13,1537169995.54,,1.76,
2024-08-14,1235617483.33,,1.77,
2024-08-15,1196564522.31,,1.8,
2024-08-16,2766364820.5,,1.81,
2024-08-19,1196219331.15,,1.79,
2024-08-20,2109249116.92,,1.75,
2024-08-21,1239077377.42,,1.72,
2024-08-22,1322409769.85,,1.76,
2024-08-23,1257130787.15,,1.68,
2024-08-26,733519846.69,,1.67,
2024-08-27,1035224681.29,,1.68,
2024-08-28,1149827625.0,,1.69,
2024-08-29,1286862373.14,,1.71,
2024-08-30,1328298431.44,,1.76,
2024-09-01,,,,21268.6
2024-09-02,,,,
2024-09-03,1477978147.91,,1.73,
2024-09-04,1082099245.61,,1.7,
2024-09-05,1124132564.53,,1.7,
2024-09-06,1456612984.84,,1.69,
2024-09-09,821902101.66,,1.66,
2024-09-10,1018480124.62,,1.63,
2024-09-11,1077012925.0,,1.61,
2024-09-12,2346804184.18,,1.63,
2024-09-13,1779383213.4,,1.58,
2024-09-16,1124923927.26,,1.54,
2024-09-17,1247720094.75,,1.53,
2024-09-18,2609709800.13,,1.58,
2024-09-19,1460898182.82,,1.56,
2024-09-20,1874075705.95,,1.58,
2024-09-23,1316830176.26,,1.58,
2024-09-24,2063616902.42,,1.55,
2024-09-25,1816780150.41,,1.61,
2024-09-26,1739010847.92,,1.63,
2024-09-27,2040918627.59,,1.6,
2024-09-30,1681173085.11,,1.63,
2024-10-01,2604816861.47,,1.55,21331.0
2024-10-02,1670193232.9,,1.58,
2024-10-03,1393033036.17,,1.64,
2024-10-04,1457211000.0,,1.75,
2024-10-07,939810322.95,,1.76,
2024-10-08,1858929388.55,,1.77,
2024-10-09,993246537.57,,1.77,
2024-10-10,1163763449.1,,1.76,
2024-10-11,1421148572.07,,1.75,
2024-10-14,961385131.73,,,
2024-10-15,1387185525.67,,1.75,
2024-10-16,1342494051.85,,1.75,
2024-10-17,1286958631.27,,1.79,
2024-10-18,1968348705.47,,1.77,
2024-10-21,2325945503.3,,1.88,
2024-10-22,1461697216.84,,1.87,
2024-10-23,2027280430.54,,1.93,
2024-10-24,1507244178.2,,1.91,
2024-10-25,1120814372.41,,1.96,
2024-10-28,1020691910.38,,1.99,
2024-10-29,2272926762.5,,1.98,
2024-10-30,1644446500.0,,1.95,
2024-10-31,2517557053.45,,1.95,
2024-11-01,1634238317.9,,2.04,21451.6
2024-11-04,1158315370.39,,2.03,
2024-11-05,1527976623.2,,1.99,
2024-11-06,3587269095.44,,2.04,
2024-11-07,2202262456.16,,1.98,
2024-11-08,1554188526.08,,1.95,
2024-11-11,2821851124.89,,,
2024-11-12,2435427305.96,,2.08,
2024-11-13,2003624912.17,,2.09,
2024-11-14,1958271378.61,,2.1,
2024-11-15,1726988678.27,,2.1,
2024-11-18,1524508482.84,,2.08,
2024-11-19,1600366075.0,,2.05,
2024-11-20,1622001801.62,,2.06,
2024-11-21,1886061052.0,,2.09,
2024-11-22,1874549492.52,,2.07,
2024-11-25,2602562042.14,,1.98,
2024-11-26,1201606389.91,,2.02,
2024-11-27,1687531832.07,,1.99,
2024-11-28,,,,
2024-11-29,665180505.08,,1.92,
2024-12-01,,,,21485.3
2024-12-02,1159991611.63,,1.93,
2024-12-03,867854127.94,,1.95,
2024-12-04,1127586153.56,,1.9,
2024-12-05,1167233734.93,,1.92,
2024-12-06,860213054.19,,1.91,
2024-12-09,1156013642.88,,1.93,
2024-12-10,1153954763.0,,1.93,
2024-12-11,2769042522.08,,1.96,
2024-12-12,2509793075.61,,2.0,
2024-12-13,1612949109.67,,2.07,
2024-12-16,810552816.16,,2.07,
2024-12-17,1078531932.79,,2.09,
2024-12-18,1917860263.97,,2.18,
2024-12-19,1943491489.51,,2.28,
2024-12-20,2306680438.15,,2.23,
2024-12-23,1406122119.18,,2.27,
2024-12-24,584526245.91,,2.24,
2024-12-25,,,,
2024-12-26,1129084491.02,,2.23,
2024-12-27,1141363311.14,,2.28,
2024-12-30,847619192.2,,2.24,
2024-12-31,610676085.31,,2.24,
2025-01-01,,,,21547.6
2025-01-02,1531887086.57,,2.23,
2025-01-03,1186307655.76,,2.26,
2025-01-06,914126900.18,,2.28,
2025-01-07,1244883755.57,,2.29,
2025-01-08,1549729341.85,,2.27,
2025-01-09,,,2.29,
2025-01-10,3072864704.12,,2.34,
2025-01-13,2076159010.41,,2.34,
2025-01-14,1214103038.0,,2.34,
2025-01-15,1579143630.98,,2.24,
2025-01-16,2314541656.37,,2.19,
2025-01-17,2072156618.52,,2.2,
2025-01-20,,,,
2025-01-21,1941026190.44,,2.19,
2025-01-22,1326547095.81,,2.2,
2025-01-23,1654376852.69,,2.23,
2025-01-24,1876803300.19,,2.2,
2025-01-27,1467291433.86,,2.13,
2025-01-28,1360619720.95,,2.13,
2025-01-29,1441771542.69,,2.15,
2025-01-30,3349798501.54,,2.14,
2025-01-31,2316981994.12,,2.16,
2025-02-01,,,,21613.2
2025-02-03,2994794762.13,,2.09,
2025-02-04,2585730000.0,,2.08,
2025-02-05,3349459004.92,,2.01,
2025-02-06,2300112638.05,,2.03,
2025-02-07,2415740544.13,,2.07,
2025-02-10,3555982946.3,,2.07,
2025-02-11,1917052710.02,,2.08,
2025-02-12,2496986487.26,,2.16,
2025-02-13,2256412704.62,,2.08,
2025-02-14,3074770841.67,,2.04,
2025-02-17,,,,
2025-02-18,2215923229.93,,2.1,
2025-02-19,2530416182.02,,2.08,
2025-02-20,1993646259.16,,2.05,
2025-02-21,2414296788.92,,2.0,
2025-02-24,1462965378.08,,1.98,
2025-02-25,2707635826.78,,1.92,
2025-02-26,1957462271.12,,1.89,
2025-02-27,2483612709.34,,1.92,
2025-02-28,3028789588.61,,1.86,
2025-03-01,,,,21693.5
2025-03-03,2060726468.55,,1.8,
2025-03-04,2281978557.29,,1.87,
2025-03-05,1884751613.87,,1.94,
2025-03-06,1646089300.0,,1.95,
2025-03-07,2799629920.8,,1.99,
2025-03-10,2020281220.89,,1.91,
2025-03-11,2270795286.9,,1.97,
2025-03-12,1956161848.83,,1.99,
2025-03-13,3780698962.1,,1.98,
2025-03-14,3678582469.48,,2.01,
2025-03-17,2375284376.3,,2.02,
2025-03-18,2686636058.0,,1.99,
2025-03-19,2480008512.77,,1.94,
2025-03-20,1646121475.0,,1.93,
2025-03-21,2606471365.6,,1.92,
2025-03-24,2181985225.0,,1.98,
2025-03-25,1417468000.21,,1.96,
2025-03-26,1034357163.7,,1.98,
2025-03-27,2390062321.35,,1.99,
2025-03-28,2716664598.65,,1.9,
2025-03-31,4012378517.98,,1.85,
2025-04-01,4579149768.63,,1.84,21775.5
2025-04-02,3191314408.56,,1.88,
2025-04-03,5878598923.6,,1.78,
2025-04-04,6018791210.27,,1.83,
2025-04-07,5421373800.75,,1.96,
2025-04-08,3478390554.29,,2.04,
2025-04-09,7232157159.74,,2.07,
2025-04-10,5799580951.08,,2.21,
2025-04-11,6280394038.6,,2.28,
2025-04-14,3681428084.53,,2.15,
2025-04-15,2359638488.33,,2.16,
2025-04-16,6388642432.36,,2.12,
2025-04-17,5598261246.7,,2.11,
2025-04-18,,,,
2025-04-21,6429294082.39,,2.2,
2025-04-22,10964231436.76,,2.14,
2025-04-23,7719238319.84,,2.11,
2025-04-24,3341019229.43,,2.02,
2025-04-25,3258051385.46,,2.02,
2025-04-28,2897685853.67,,1.98,
2025-04-29,2097153709.27,,1.96,
2025-04-30,2530981171.46,,1.94,
2025-05-01,4452708358.09,,2.0,21833.8
2025-05-02,2585989727.34,,2.06,
2025-05-05,2738597163.57,,2.08,
2025-05-06,3610763369.74,,2.04,
2025-05-07,2451289225.0,,2.01,
2025-05-08,3633504846.24,,2.08,
2025-05-09,2121215578.68,,2.08,
2025-05-12,4286749656.1,,2.16,
2025-05-13,3064553768.55,,2.17,
2025-05-14,4338943950.2,,2.16,
2025-05-15,4020154918.57,,2.11,
2025-05-16,4170263381.59,,2.09,
2025-05-19,3473927074.77,,2.1,
2025-05-20,3901306407.44,,2.13,
2025-05-21,3796602480.93,,2.23,
2025-05-22,2941439919.85,,2.2,
2025-05-23,4131910125.0,,2.18,
2025-05-26,,,,
2025-05-27,2916653250.0,,2.11,
2025-05-28,2674530551.51,,2.15,
2025-05-29,2899596980.02,,2.11,
2025-05-30,2900381938.31,,2.07,
2025-06-01,,,,21938.7
2025-06-02,4236592826.53,,2.13,
2025-06-03,2877527575.11,,2.14,
2025-06-04,2320091204.45,,2.06,
2025-06-05,3346269928.74,,2.11,
2025-06-06,2376589192.96,,2.2,
2025-06-09,2195092545.04,,2.18,
2025-06-10,2168961046.57,,2.18,
2025-06-11,2852052410.84,,2.14,
2025-06-12,3600103220.76,,2.11,
2025-06-13,5248168482.79,,2.13,
2025-06-16,4005874136.32,,2.16,
2025-06-17,2568545174.1,,2.08,
2025-06-18,2907384499.51,,2.07,
2025-06-19,,,,
2025-06-20,2727500353.94,,2.05,
2025-06-23,3946951761.63,,2.04,
2025-06-24,3685057917.38,,2.01,
2025-06-25,2067900351.12,,2.01,
2025-06-26,2082269241.71,,1.98,
2025-06-27,4006617602.24,,2.0,
2025-06-30,2497197733.0,,1.95,
2025-07-01,2871163666.04,,1.97,22019.9
2025-07-02,2571846700.0,,2.0,
2025-07-03,1620409289.28,,2.02,
2025-07-04,,,,
2025-07-07,2259661256.1,,2.05,
2025-07-08,3601406523.36,,2.07,
2025-07-09,3251985315.06,,2.01,
2025-07-10,2159843026.1,,2.01,
2025-07-11,2840162056.58,,2.06,
2025-07-14,1778110985.38,,2.04,
2025-07-15,2499542859.53,,2.09,
2025-07-16,5454075178.78,,2.05,
2025-07-17,2043105032.68,,2.04,
2025-07-18,1719058458.65,,2.03,
2025-07-21,3443114907.69,,1.98,
2025-07-22,4327978063.57,,1.96,
2025-07-23,3292718472.75,,2.03,
2025-07-24,2388706591.42,,1.98,
2025-07-25,2882305302.77,,1.96,
2025-07-28,2832799947.97,,1.98,
2025-07-29,1758211875.0,,1.91,
2025-07-30,4050801100.99,,1.96,
2025-07-31,2720883683.26,,1.98,
2025-08-01,3970023185.86,,1.9,22086.8
2025-08-04,2375041517.97,,1.85,
2025-08-05,2177404357.63,,1.86,
2025-08-06,2303351100.0,,1.88,
2025-08-07,3410346426.82,,1.88,
2025-08-08,6225562497.24,,1.88,
2025-08-11,3186303158.94,,1.87,
2025-08-12,2989417391.46,,1.91,
2025-08-13,1459038265.68,,1.87,
2025-08-14,1787488325.0,,1.9,
2025-08-15,1841536399.13,,1.95,
2025-08-18,1887773270.07,,1.96,
2025-08-19,1535477517.74,,1.95,
2025-08-20,2009088648.56,,1.94,
2025-08-21,1477757651.09,,1.94,
2025-08-22,2648160255.51,,1.85,
2025-08-25,1253076397.69,,1.87,
2025-08-26,3650867722.92,,1.84,
2025-08-27,1350938434.09,,1.81,
2025-08-28,3027501294.27,,1.81,
2025-08-29,4975441896.57,,1.82,
2025-09-01,,,,22169.8
2025-09-02,6917973447.19,,1.87,
2025-09-03,5270650543.29,,1.82,
2025-09-04,3823285767.57,,1.79,
2025-09-05,5318384263.89,,1.73,
2025-09-08,6233444522.36,,1.7,
2025-09-09,7229693061.16,,1.72,
2025-09-10,4004915498.66,,1.69,
2025-09-11,3040491264.7,,1.67,
2025-09-12,3226639903.17,,1.7,
2025-09-15,3582244847.71,,1.68,
2025-09-16,4129923740.46,,1.67,
2025-09-17,5571900061.18,,1.68,
2025-09-18,5005201673.18,,1.73,
2025-09-19,5081798158.26,,1.75,
2025-09-22,4273927168.8,,1.78,
2025-09-23,6369320482.91,,1.75,
2025-09-24,4363288305.08,,1.78,
2025-09-25,4357502100.0,,1.8,
2025-09-26,4056233753.76,,1.82,
2025-09-29,5540530081.68,,1.8,
2025-09-30,4732158844.25,,1.8,
2025-10-01,5544668788.99,,1.77,22250.4
2025-10-02,5734151597.1,,1.76,
